run_name,models_dir,behavior,seq_id,seq_idx,neighbor_seq_id,has_neighbor,step_idx,layer_idx,cluster_rank,cluster_size_neurons,mean_activation_stability,mean_connectivity_stability,mean_self_score,n_units,n_alive_units,dead_units,n_families,K_best,states_path,n_states_sampled,analyze_norm_inputs,input_norm_mode,title_mode
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c022,21,c023,True,21,1,7,2,0.4474422037601471,0.0,0.22372110188007355,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c022,21,c023,True,21,1,8,2,0.5002952814102173,0.0,0.25014764070510864,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c022,21,c023,True,21,1,9,1,0.3133748769760132,0.0,0.1566874384880066,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c022,21,c023,True,21,1,10,0,,,,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,1,85,0.967719316482544,0.9603386521339417,0.9640288352966309,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,2,19,0.9414823651313782,0.9386992454528809,0.9400907754898071,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,3,16,0.9658017754554749,0.969195544719696,0.9674986600875854,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,4,9,0.9474122524261475,0.930668830871582,0.93904048204422,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,5,9,0.9605028629302979,0.9752776026725769,0.967890202999115,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,6,4,0.8786705136299133,0.8629601001739502,0.8708153367042542,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,7,3,0.9222519397735596,0.9657852053642273,0.9440186023712158,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,8,3,0.9237095713615417,0.9267070889472961,0.925208330154419,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,9,2,0.9769001007080078,0.9795620441436768,0.9782310724258423,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,0,10,0,,,,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,1,122,0.8733659982681274,0.9315586686134338,0.9024623036384583,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,2,6,0.7746434807777405,0.9528274536132812,0.8637354969978333,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,3,6,0.6546775102615356,0.8697511553764343,0.7622143626213074,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,4,5,0.6561952829360962,0.9389742612838745,0.7975848317146301,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,5,1,0.11376101523637772,0.9182778596878052,0.5160194635391235,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,6,0,,,,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,7,0,,,,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,8,0,,,,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,9,0,,,,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c023,22,c024,True,22,1,10,0,,,,150,140,10,140,5,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,1,102,0.9552755951881409,0.948324978351593,0.9518001675605774,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,2,9,0.9337365031242371,0.9094846248626709,0.9216105937957764,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,3,8,0.9214261174201965,0.9512958526611328,0.9363609552383423,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,4,7,0.9569578766822815,0.9462471008300781,0.9516023993492126,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,5,7,0.9509473443031311,0.9243636727333069,0.937655508518219,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,6,7,0.9609485268592834,0.9785336256027222,0.9697410464286804,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,7,6,0.930945873260498,0.9297434687614441,0.9303446412086487,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,8,3,0.9120144844055176,0.9388062357902527,0.925410270690918,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,9,1,0.8526546955108643,0.8711675405502319,0.8619111180305481,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,0,10,0,,,,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,1,120,0.8685781359672546,0.0,0.4342890679836273,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,2,7,0.7610514760017395,0.0,0.38052573800086975,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,3,6,0.6110137104988098,0.0,0.3055068552494049,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,4,4,0.6443770527839661,0.0,0.32218852639198303,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,5,1,0.7593519687652588,0.0,0.3796759843826294,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,6,1,0.6873728632926941,0.0,0.34368643164634705,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,7,1,0.16014942526817322,0.0,0.08007471263408661,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,8,0,,,,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,9,0,,,,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c024,23,c025,True,23,1,10,0,,,,150,140,10,139,7,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,1,63,0.9578635096549988,0.9447558522224426,0.9513098001480103,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,2,28,0.940120279788971,0.9296888709068298,0.9349045753479004,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,3,16,0.920258641242981,0.9245147705078125,0.9223867654800415,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,4,15,0.9380780458450317,0.9065883159637451,0.9223330616950989,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,5,9,0.9474524259567261,0.9650486707687378,0.9562504887580872,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,6,8,0.9397990703582764,0.9281105995178223,0.9339548349380493,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,7,6,0.927323579788208,0.965895414352417,0.9466095566749573,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,8,4,0.9135507345199585,0.9350966811180115,0.9243236780166626,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,9,1,0.7716379761695862,0.8496430516242981,0.8106405138969421,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,0,10,0,,,,150,150,0,150,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,1,116,0.8693480491638184,0.0,0.4346740245819092,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,2,6,0.6490488052368164,0.0,0.3245244026184082,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,3,5,0.7629740238189697,0.0,0.38148701190948486,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,4,4,0.566323459148407,0.0,0.2831617295742035,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,5,3,0.6941981315612793,0.0,0.34709906578063965,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,6,2,0.7684569358825684,0.0,0.3842284679412842,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,7,1,0.686104416847229,0.0,0.3430522084236145,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,8,1,0.8181768655776978,0.0,0.4090884327888489,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,9,1,0.33907753229141235,0.0,0.16953876614570618,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c025,24,c026,True,24,1,10,0,,,,150,139,11,139,9,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,1,78,0.9560027718544006,0.9506630301475525,0.9533329606056213,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,2,16,0.9534329175949097,0.9507447481155396,0.9520888328552246,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,3,14,0.9410582780838013,0.9269077181816101,0.9339829683303833,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,4,13,0.9626728892326355,0.9773964285850525,0.9700347185134888,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,5,10,0.9333763122558594,0.9642884135246277,0.9488323330879211,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,6,9,0.9381952285766602,0.9228680729866028,0.9305316209793091,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,7,4,0.8904822468757629,0.9138348698616028,0.9021585583686829,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,8,3,0.8329028487205505,0.8841524124145508,0.858527660369873,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47,/Users/adi/Desktop/WSJ_att69_WalkOnly_relu_42_2026-02-01_03-48-47/models,walk,c026,25,c027,True,25,0,9,2,0.9724365472793579,0.9697428941726685,0.9710897207260132,150,150,0,150,10,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,False,none,Neighbor-matched stability (same-behavior only): walk
